0,1,2,3,4
0.046129894,-0.00788243,0.10798974,-0.07247878,0.16186963
0.048058026,-0.015138894,0.11680795,-0.07888596,0.16789153
0.048807066,-0.010601124,0.11369918,-0.077701055,0.16724779
0.048916746,-0.011004239,0.1161942,-0.07820935,0.16628759
0.045357578,-0.010537612,0.12166598,-0.073616855,0.15334085
0.048400924,-0.015079172,0.116414666,-0.079249695,0.16922927
0.048443228,-0.01069332,0.117780946,-0.07757746,0.16398293
0.04596992,-0.012731616,0.12210729,-0.07544168,0.15657759
0.045592573,-0.01262421,0.121826686,-0.074865215,0.15567292
0.0470831,-0.0133714285,0.12004218,-0.077076964,0.1615546
0.045337807,-0.012658471,0.12278841,-0.07461201,0.15423472
0.046108507,-0.008263889,0.109080315,-0.07268176,0.16149427
0.041922074,-0.012355236,0.08671589,-0.06679977,0.16801915
0.047825,-0.009324903,0.11686746,-0.07608685,0.16161905
0.04635752,-0.011233854,0.09967372,-0.07344965,0.17046198
0.048378747,-0.009377582,0.11509844,-0.07669484,0.16399316
0.047313213,-0.009342544,0.11836914,-0.07552068,0.15942904
0.04831964,-0.012795305,0.11788623,-0.07832577,0.16558042
0.046362296,-0.008882318,0.10634528,-0.073051944,0.1640562
0.047510438,-0.010700893,0.11883862,-0.07643758,0.1608716
0.0485967,-0.0106777875,0.11466618,-0.0775381,0.16615126
0.04761552,-0.009214878,0.116514996,-0.075743765,0.1612551
0.04766159,-0.012263392,0.119623855,-0.077338256,0.1623353
0.045975678,-0.007902207,0.109774634,-0.07241391,0.16045979
0.0467285,-0.010328172,0.12038417,-0.07530924,0.15753865
0.046265893,-0.0077803023,0.11757523,-0.073365785,0.15609048
0.048700813,-0.016468773,0.10284933,-0.07904352,0.1792498
0.045984022,-0.019088326,0.11897936,-0.07792188,0.16552623
0.039127633,-0.031615846,0.111469485,-0.073576294,0.16550896
0.04654532,-0.008098895,0.11528353,-0.07369728,0.15842654
0.045261268,-0.010757432,0.121770576,-0.07358904,0.15321207
0.04156509,-0.011340279,0.08844334,-0.066057466,0.16575949
0.048136216,-0.0110715935,0.11749794,-0.07733838,0.16361353
0.04866917,-0.013271764,0.11795896,-0.0789749,0.1672399
0.042171042,-0.022729194,0.119227074,-0.074429356,0.1577817
0.04611776,-0.0074013537,0.111887954,-0.07256146,0.15909137
0.04437595,-0.012028029,0.091485485,-0.07034926,0.1701875
0.04605131,-0.0073461384,0.11363562,-0.072579876,0.15778363
0.04453192,-0.0109415045,0.12242885,-0.07271728,0.15097788
0.043565564,-0.023660326,0.115438245,-0.07634839,0.16651152
0.04654622,-0.009080941,0.1055733,-0.07332781,0.16508296
0.043659702,-0.018410439,0.12141462,-0.074746296,0.15597585
0.047590215,-0.0121765565,0.119746566,-0.07721638,0.16196947
0.048138343,-0.015562041,0.11656709,-0.0791444,0.16883604
0.04032121,-0.029354524,0.11477282,-0.07449495,0.16334249
0.045571424,-0.0075751944,0.10700367,-0.07151157,0.16105433
0.04783789,-0.009385957,0.11781508,-0.07621535,0.16104695
0.047139168,-0.008540745,0.1146666,-0.07462209,0.16053757
0.04627685,-0.008064488,0.11850572,-0.07357122,0.15573023
0.04500247,-0.014740524,0.12210739,-0.075011596,0.15570696
0.04544363,-0.0076859607,0.116975844,-0.07214511,0.15438405
0.041067146,-0.026015062,0.11620897,-0.07414605,0.1606253
