x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12
0.863726213893147,1.4423945827660876,-0.010646273765114955,0.12577500433742062,0.9922799138656986,0.15434613543235765,-0.9237182671629531,-1.2460629703054624,-0.7107924458263604,-1.013054407690805,-0.6543884840183636,-1.9903981319891395
0.8777701754736431,-1.74958736426479,-0.4134799699770384,1.5755981760690783,-0.33276196774133604,0.20456110180438447,1.3726419390237132,1.8533613975645342,-0.48280416971516527,1.4014100069222502,-1.156978723041712,-0.6370425751249797
1.1550434910886511,-0.8767404887246477,0.18688988877443036,1.904313786366405,-1.463489612199297,0.955917100628692,-0.1380249311713504,-0.9149990881610717,-0.16409184352856876,1.902475004929261,1.7728039099988568,1.5596848031675101
-0.1301127416157497,1.6126424147813307,1.3889767930480899,-1.7075449145085368,-0.6846451461104501,0.17404996131748796,0.7657796998730482,0.11967705999246903,0.657435185501563,-0.7861510458826095,1.0592684122659919,1.2259735639748413
-0.8214937053751084,-0.8689350094115587,-1.0676852675073323,-0.9222781833455014,-0.3989152072941735,1.105641537132176,-1.145802946958395,0.4263402457486545,0.5223197970820039,1.1550946762021694,1.317549347255889,0.9058474983912119
1.1665316479150878,-1.756558617591025,1.0753760033270545,1.4451005836369215,-0.2633726833084564,1.7622600500413914,-1.9681926044026907,1.307342894886733,0.13380976557680802,-1.8345386629653668,-0.25811865443882764,0.5024778277730766
0.5289509026149077,1.4777468048506575,0.7280805644005048,-0.18813765256831871,-0.059322819364009405,1.8818480589128197,0.11448806205578776,-1.6786360337323027,0.40706837883496627,-0.6649605385360453,0.22084369281994665,0.7903626589945687
-1.0135068772319982,0.7336872321325396,0.5737800087033107,0.07168284905980116,1.825633931012769,1.9671442806250239,1.982324766443373,0.9648311888392005,1.7769413570980244,1.3490051811466346,-0.1964466636570683,-0.6083623972645844
1.36293702966403,1.0067251997072653,0.025545372964980828,-1.821877412511912,-1.363171038489603,-0.6055498536925872,0.6155108179706739,1.8390478658938747,1.466686055801878,-1.6003375383467309,-1.8368138918132546,1.0715650331537843
1.6564880528941641,0.13063584668458939,0.5531106290520187,0.48299519018680037,-1.5347472984393722,1.4574760860608476,-1.2472279481161408,0.17461685773831936,1.557539868089957,1.7679947356964583,0.07131680078999691,-0.44531105402423066
-0.5550557467124935,-0.7846524209675296,-1.8763015380926884,1.7803587652951034,0.5533938263002054,1.7393628029613333,1.2513206284409675,0.3308425781797921,-0.4839287776311827,1.1280733408268042,-1.250639589148265,-1.204730040215412
-0.41040643740431504,1.0779812595545897,-1.3972586935086468,-0.8811802080375672,-1.851496356339648,-0.23348958871621983,0.6764900398198268,0.19855746045877298,0.19785870078570778,0.6994669883369342,-0.5013074765817809,-1.600392720435754
-0.8010499855906077,-0.10375194181753322,-1.314511600897407,-1.5556402136995517,1.0179063573566678,1.5742422151191087,-0.09884520633696958,-1.0641477144468787,1.8631181406584636,-0.8052149503399191,1.8546022568050922,1.457024764891187
1.0238314953767333,-1.0638560167572026,-1.295956753477277,-1.1879280336841904,1.362091879707937,-0.43922044157856854,-1.590766396285392,-1.69624877791574,-0.3803996582188365,-1.033412903281853,-0.3009669165303972,-0.01818948202550308
-0.3765096731333015,-1.875481909111686,-0.15499706244979228,1.6908224793966138,-0.3816492644366347,0.043495266218731565,-0.1682298354418834,1.463304690097313,-0.6956346907697206,1.7454417849540538,-0.1913058439878088,1.3464317440648723
1.2353906241586134,-1.4965669768771366,1.7947967251207615,1.4421633778922511,0.9428088858401877,1.9729654840504374,-1.3809930298395954,0.44533160094679447,-1.1020050581039995,0.9985771206660248,-1.9905904877352203,1.9027804974405118
0.9449638531125575,-0.9193370533044196,1.451636722253927,-0.8217697528571102,-0.29727833518023195,-0.13183357749669744,-0.9508794539520986,-1.5954200667282739,-1.8664132156639144,-0.12429347247288591,-1.7512145499393514,0.6024154693963024
-0.3015448405161827,1.337983107360229,-0.7489273447317992,1.8073012609983903,0.6170054218578134,0.001476704921123062,-1.2581476597712187,-0.1368319109878362,1.8093924084746673,-1.4893893284843704,-1.0661423784367106,-0.5023040948218367
-1.8075221732144966,1.6839714264769965,-1.447129518748104,-1.8163390694567063,-1.465557949999051,-0.5823300841351218,-0.9042594279854872,0.8615219285469493,-1.6312420461200148,0.36603597963166123,-1.9725697816481644,-0.7170567973334312
0.20868373954640917,-0.6751427375627954,-0.447999016387874,0.05130877285931135,0.13777837961350947,1.0996859733768267,1.192415421247714,0.15766486538238755,-0.5092784948599256,-0.7864400883771934,0.8753170085806872,-1.4368179692633776
0.2988907248669048,0.18566593170912693,-0.6063980189060532,-0.5503352531463306,-0.22229424623950367,-1.594818567864806,-1.1773311888128934,1.941776492041452,-1.1916225235382916,0.26150124425502286,0.7313201831202458,-0.6935562338990531
-1.5416109630043597,1.7765682070415463,1.1061161773384605,0.6798431034126073,-0.45000745287253574,0.6869564290959409,-1.0343458307816715,0.7066804962717033,0.7307403989079471,-0.4697945513393229,1.4859336661504274,0.11269138146392788
0.581853335032962,1.5059854027199493,-1.263797129974109,1.3343008001055061,0.06318661266835512,-1.3615672320541363,-0.24268550771684883,-1.102269264563955,-1.2914268974465668,-1.6175595025182075,-1.1447142411927627,0.4740556151513302
1.4101258945660526,-1.4348805309949149,-1.4126878569613348,1.56717665444164,1.4718247397889996,-0.0338603674355995,0.1792049522425856,1.5191432322464355,-0.9649157694473485,-0.48034168338131167,0.5870427098239621,0.752115705626129
0.3088840244713227,-0.971955031054959,-0.2533218356984972,-0.6275734977611038,0.08515489990221115,1.7901720236115626,-0.6252946642669475,-1.130238079379589,1.148225514482942,-1.3061070289287908,-0.9237231176403555,1.0839552379393629
0.3146661503834798,-1.0138899731273003,-1.3481220967111982,-1.1171091055201003,1.5448183802804545,-1.079989437160636,0.561156089739463,-1.2409977942037176,-0.9802977109027542,1.8389206750164986,0.9239224626435645,-1.2876853048826256
-0.12718441536907488,0.07290579587543977,0.06487131748056107,1.2662036864973687,-1.4196035510052827,1.0598896595698926,1.6788697771626513,0.6508554158443327,-0.242078397632711,-1.5175226809036984,0.8640527361611787,-1.5832172945603453
-0.7285893739233806,0.512657195698369,0.21010002548346662,1.7053688595439325,0.5106375012774733,-0.32622390814002067,1.9540721216645291,-0.7465468211599502,1.7039263635735153,1.4194036732858626,0.8372775895488158,0.8019112907217578
0.28650537630639716,-0.41747287957758106,-1.0644403048140365,-1.4256972126359333,1.3698665313619762,-1.3378832463260912,-0.1775340363734701,0.1764301325274067,0.42307861001926517,1.3162381846019366,1.3786191704117288,0.9920224746961592
1.6614097656200242,1.982026045170219,-1.135504146605823,-0.8413785438025139,0.8700385947466365,-1.1602474745991573,-1.6218993555741155,0.3489507949411088,1.5820776990255174,0.5278340014359233,0.5902651867887987,-1.315798342908736
-0.20197930024123067,0.9505819593753722,-1.303335812781925,0.9798830721470124,0.36417588860550243,1.892417078717667,1.707920557667605,-1.1976103699909446,-0.07326905546893503,-0.215133416496176,1.70062896105411,1.401470792241449
0.7137632765341198,-1.4674763266869442,0.43079467655285697,-1.0115610382208025,-0.9081596333934243,1.1341373043880316,-1.1019672937434906,-1.2729599739280024,0.32394859780608964,0.6818799139846718,0.14034572304745652,0.13612355718727542
1.1436938269573447,-1.337816558479163,-0.9322986467324608,0.25318507009579205,1.4801817339834855,1.5709839430425858,1.873228345928056,-0.12140596541935,-1.3777798972672963,1.7430735644152788,-0.5209364171766571,1.6115255065881575
-1.0373384451668741,1.57510798469501,-1.437788337885014,-0.4222067201118893,1.2429029235564064,-0.5165225201806867,-0.3881373510959656,-0.8651711849334123,0.36322332798408086,-1.7295810310683866,-1.8146696508385545,0.8790900088502469
0.9045295203965935,0.9440381135659117,0.7114414811066729,-1.587785992615232,-1.2166503587634057,-1.4402023141758118,0.33693423122619404,-0.9768214419652295,-1.215030844797131,-0.10287843516409634,-1.166016468851368,-1.7912643712474399
-1.682138338175565,1.1558496471785231,1.521901986294652,-0.6137053678610993,0.45856326657257895,-0.7468897666305718,-0.04501978797298145,-0.48228871640293125,-0.931334254575213,-1.6256483236113026,-0.5683542126621925,0.5329681456742024
0.711468942953871,1.4847495793588719,1.8488734068927246,-0.7144958551576157,1.6214001225833554,-1.5540723364611617,-1.752589268541417,0.8012937717262396,-1.7502797555656961,1.456999306422742,-0.7509429607760101,-1.7509490779148607
-1.3902998905590063,1.2544521834133784,1.7610507986109663,-1.6432963551075237,-1.2195101394662373,-1.0295308445453881,0.4101263196094509,-1.7807940223160243,0.424357754768633,1.09090528801829,-0.6854938238009338,-0.40647089466968067
-1.3837195390540233,-0.8017627597220391,-0.9245379541987466,0.5266114065581271,0.2442593735141818,0.5088718741114429,-0.34995442456402426,1.8078791000833512,-1.7412996109315415,1.338897304882777,-1.54298211179499,1.1175587973293415
0.23059315056911478,1.6830087882805524,0.2010911840013727,-1.9877861703985857,0.4834308783257404,-0.3667680648448175,1.8955726223366667,-1.603019495435123,-0.689975434930906,0.10021989833494471,-0.6152216887971367,-0.9046540837403638
-0.9351688485301457,-1.3233849054852018,0.28101800364028584,0.6525265230213053,-1.3193755901849689,0.5324272315776168,1.808920135658059,1.704643563448447,1.0989735081460248,1.272067689809119,0.4474239177476651,1.4761839751483672
1.6071064963715753,-1.1562184374291906,1.7902502761696653,-1.4804808924001214,0.6692013370556196,-1.913283498241476,-0.08238127260173567,1.9996730390681439,-0.7502929162472869,0.24811577976265475,-0.0045758537720148595,-1.7952191651353946
-0.11530230654838514,-1.598937845281326,-1.9454837447702533,-0.9638961497810055,0.6223900768501016,-0.9884989683694139,1.6146749404568892,1.9057520850228467,0.0825278018608504,1.1311404872575355,0.4499909032794669,1.2709868758049212
-1.4731879735131423,1.8100257668750768,0.0867520868699656,-0.22687019633004857,0.9880955964586544,0.5871685749089393,1.779581031442472,-0.13427505473024803,1.532001235717527,1.8763791202686968,-1.0791009559452642,-1.945089857872211
-0.9333924540865324,1.6604369570820463,-1.0689522736669095,1.2976968817011616,-1.5195232179970697,1.944252218885786,0.33207812951896454,-0.22232346147120108,-1.467811417985105,-0.15410013184575133,-1.5854019690386898,0.9517862051792059
-0.6723324867339473,-1.2947266289612012,0.9340210796912483,1.9024259033166069,-0.8717914119669281,-0.1936239867340288,-1.5451356606911322,-0.041315690673565,-0.011667674219661972,1.890513380373644,-0.0772154876591844,-1.5483371372020023
-1.0116429751350116,-0.7217596486549271,-1.2746232093748282,-1.2557910033489126,0.08025744368507581,-1.6775381196392019,-1.056516727989369,-1.0469402622711508,0.9428252381403555,0.8918354751769288,-1.2283594336340284,0.7820908268625129
-1.7843091387944985,-1.6740705973690875,-0.6496361823075576,-1.8338320554834757,-1.160807717632348,-1.021470751428014,1.0174446409102358,-1.945852051956014,1.4553613602244906,-0.8024160820689716,1.5730293453133828,-0.949602388187762
1.5264851035815137,0.7752167262310437,-0.5281516588999651,-1.8785894652764528,-0.037512573891865575,1.967311179943919,0.8147663746221863,1.5658526807104098,0.7777163056375946,-1.9944256465593124,-0.17366646519999485,-0.2570236010394389
0.9855684079998945,-1.7657844833050667,1.3647204402777957,-1.4566500507089404,-0.5694731393289563,0.18006423618018408,0.525527017980087,-1.5086070808965566,1.8294746443884837,0.39295690782198633,-0.5225238287099789,-1.8410405659036178
