0,1,2,3,4
-0.058297776,-0.16231212,0.05647713,0.20819202,0.16489825
-0.049271297,-0.16304842,0.048244365,0.23861578,0.18552646
-0.047307383,-0.16627045,0.056316417,0.23170283,0.18118478
-0.051581435,-0.16085635,0.043957077,0.23941505,0.18585631
-0.047320724,-0.16509545,0.052518584,0.2369655,0.18461594
-0.056391545,-0.16249725,0.054697685,0.21501246,0.16951945
-0.048664995,-0.16551477,0.0554834,0.22995567,0.17992695
-0.0631604,-0.15963875,0.053329825,0.20280603,0.1609846
-0.051164858,-0.16542336,0.058163524,0.220873,0.17378777
-0.05766567,-0.16196468,0.05444471,0.21273883,0.16793013
-0.048364032,-0.16581306,0.05610565,0.22969727,0.17978527
-0.0463633,-0.16655412,0.056101434,0.23404972,0.18279745
-0.046660498,-0.1662583,0.055494703,0.23426382,0.18291055
-0.04818117,-0.16611555,0.056854926,0.22908306,0.17940022
-0.055923082,-0.15769254,0.03912612,0.23591134,0.18324888
-0.04689461,-0.16657159,0.056801945,0.23190764,0.18135469
-0.05163309,-0.16532372,0.05841155,0.21949163,0.17284587
-0.048494525,-0.16361031,0.049106497,0.2391887,0.18596277
-0.04812275,-0.16661744,0.05842662,0.22697982,0.17803538
-0.04665842,-0.16700616,0.057935726,0.23081669,0.1806649
-0.047746055,-0.16685326,0.05874862,0.22732086,0.17829114
-0.048677363,-0.16638832,0.058343846,0.22590974,0.17728901
-0.04579908,-0.16668655,0.055840217,0.23567262,0.18390378
-0.051134992,-0.16163589,0.045957763,0.23756564,0.18469107
-0.055327732,-0.1577709,0.03859656,0.23821005,0.18478096
-0.049973045,-0.16289854,0.04864785,0.23637632,0.18401387
-0.05387761,-0.1591853,0.041397795,0.2376341,0.18451832
-0.050496668,-0.16434376,0.053860057,0.22831348,0.17869662
-0.046444047,-0.16620097,0.05504427,0.23537238,0.18365192
-0.053954877,-0.16375543,0.055969335,0.21823052,0.17182414
-0.05842372,-0.1556681,0.035682656,0.23478527,0.18233328
-0.052048303,-0.16061568,0.04376465,0.23857741,0.18527499
-0.05123177,-0.16461444,0.055583633,0.22442007,0.17609343
-0.04850402,-0.1664161,0.05822437,0.22645536,0.17765982
-0.050100587,-0.16578026,0.058054794,0.22329894,0.1754622
-0.047443654,-0.16706116,0.059070893,0.22749619,0.1784324
-0.046827726,-0.16562232,0.053629447,0.23650627,0.18435836
-0.04776596,-0.16633219,0.057075143,0.22963016,0.17979422
-0.04766675,-0.16669843,0.05814923,0.22833371,0.17895803
-0.047630172,-0.16468173,0.051546425,0.23765466,0.18503816
-0.047511123,-0.16454554,0.050944734,0.23880371,0.18579525
-0.04817395,-0.16480163,0.052610435,0.234929,0.18321602
-0.06469688,-0.15052226,0.026821718,0.2322031,0.1802021
-0.048172984,-0.16538978,0.054501336,0.2323477,0.18153062
-0.05459253,-0.15841374,0.039760504,0.23833859,0.18491726
-0.051803805,-0.1620827,0.048232183,0.23288098,0.18158135
-0.052775495,-0.16443369,0.056806467,0.21948314,0.17274222
-0.048483215,-0.16632514,0.057902627,0.22695422,0.17798653
-0.047811717,-0.16680577,0.058674593,0.22727914,0.17825808
-0.046553697,-0.16587543,0.05411745,0.23643234,0.18433347
-0.04816159,-0.16461727,0.051993888,0.23582546,0.18380126
-0.051712174,-0.16370328,0.053245492,0.2265236,0.17742506
-0.051294696,-0.16539031,0.058217227,0.22050497,0.17353614
-0.04608465,-0.166096,0.054255635,0.23729706,0.18493664
-0.049352776,-0.16382793,0.050903607,0.23463234,0.18292665
-0.05282092,-0.1641894,0.056049336,0.22048989,0.17339468
-0.04706429,-0.16712382,0.058815517,0.2286818,0.17923835
-0.047632683,-0.16697614,0.059021123,0.22715943,0.17819619
-0.054485537,-0.16402307,0.057534885,0.21474922,0.16950618
-0.04662959,-0.16582453,0.054042347,0.23637626,0.18429008
-0.04786695,-0.1642472,0.050410308,0.23875949,0.1857361
-0.04865824,-0.1663227,0.058101673,0.22630572,0.17754863
-0.0602427,-0.15450646,0.03418394,0.23259363,0.1807687
-0.04731858,-0.16698313,0.05866038,0.22835927,0.17900555
-0.04875471,-0.16646352,0.05869198,0.22522692,0.17683737
-0.046211164,-0.16599602,0.054085005,0.23725572,0.18489882
-0.04863637,-0.16413496,0.05101217,0.23611918,0.18395439
-0.047939874,-0.16517244,0.053521357,0.23420358,0.18276131
-0.052682616,-0.16422626,0.056008726,0.22083168,0.17362922
-0.045960017,-0.16701679,0.057119556,0.23349921,0.18247403
-0.057435088,-0.15960997,0.04683291,0.22300288,0.17465018
-0.047989164,-0.16605341,0.05642392,0.23009662,0.18007773
-0.047347486,-0.16676156,0.05796767,0.2292865,0.17960681
-0.054413848,-0.15898082,0.04143284,0.23620382,0.18355468
-0.046516396,-0.16682017,0.05715223,0.23224334,0.18160658
-0.05738358,-0.15722057,0.03939529,0.23220944,0.18071723
-0.047455885,-0.16707566,0.059133746,0.22737901,0.17835502
-0.04995934,-0.16325411,0.049778637,0.23485748,0.18302241
-0.046032533,-0.16726224,0.058013212,0.23206732,0.18153504
-0.04863189,-0.16611941,0.057429034,0.22725043,0.17816737
-0.048264936,-0.16441181,0.05145762,0.23632686,0.18412061
-0.048844267,-0.1665891,0.059213687,0.22428629,0.17621702
-0.046183016,-0.1661873,0.054678727,0.23646879,0.18438897
-0.051028818,-0.16532381,0.057661075,0.22190961,0.17447542
-0.046171892,-0.16696727,0.057215236,0.23290214,0.18206629
-0.055000268,-0.15843742,0.040393524,0.23630722,0.18357608
-0.053045202,-0.16403759,0.05582164,0.22033393,0.17327332
-0.049285848,-0.16517724,0.055126112,0.22912928,0.17933409
-0.05029906,-0.1622795,0.047022916,0.2379599,0.18501683
-0.0480391,-0.16420841,0.050502926,0.23822005,0.18537131
-0.05072137,-0.16211644,0.047020018,0.23698783,0.18434937
-0.046588205,-0.16722456,0.058566682,0.23006973,0.18018465
-0.053562336,-0.1591706,0.04091837,0.23919149,0.18554683
-0.050474823,-0.16552186,0.057641607,0.22312614,0.17531744
-0.046513766,-0.16660364,0.05644071,0.23325762,0.18226756
-0.05329763,-0.16207054,0.0499269,0.22747369,0.17791781
-0.04744485,-0.1648536,0.051879216,0.23759906,0.1850178
-0.04667107,-0.16643448,0.05608291,0.2334095,0.18235302
-0.046952195,-0.1669375,0.058063935,0.2300072,0.18011132
-0.04641047,-0.16733082,0.058699805,0.23026344,0.18032673
-0.048636578,-0.16472496,0.05291762,0.23349981,0.18224357
-0.05057075,-0.16592005,0.059100974,0.22074851,0.17375897
-0.055630915,-0.15749824,0.038062464,0.23837614,0.18485537
-0.046208136,-0.16615465,0.054602653,0.23652124,0.18442094
-0.05078412,-0.16576967,0.058852606,0.22067566,0.17369305
-0.047589444,-0.1669504,0.05888204,0.22745685,0.1783937
-0.047245912,-0.16508137,0.052377902,0.23733945,0.18486562
-0.050738674,-0.16206989,0.046902083,0.23706365,0.18440127
-0.063541874,-0.1515074,0.028577795,0.23250994,0.18048374
-0.047158975,-0.16512868,0.052419692,0.23749359,0.18497235
-0.04778545,-0.1667561,0.05847489,0.22763316,0.17849097
-0.046257176,-0.16697621,0.05734821,0.23252812,0.18181509
-0.045962077,-0.16715638,0.05757945,0.2328407,0.18204495
-0.050297428,-0.16552772,0.05744996,0.22377315,0.17575401
-0.04718151,-0.16653332,0.057031292,0.2309412,0.18070039
-0.04673378,-0.16712224,0.058406807,0.22998543,0.18011673
-0.050266676,-0.1635742,0.051176436,0.23227966,0.18131256
-0.05090059,-0.16198166,0.04679335,0.23693573,0.18429807
-0.06352498,-0.1592538,0.052479364,0.20330516,0.16127792
-0.05073486,-0.16165565,0.045509078,0.23917487,0.18576774
-0.049107637,-0.16341266,0.049243025,0.2375334,0.18483755
-0.047484327,-0.16685972,0.05845326,0.22830491,0.17895529
-0.04832071,-0.16634288,0.05775982,0.22751865,0.17836866
-0.046567507,-0.16552094,0.052968383,0.23805018,0.18538527
-0.047670383,-0.16442373,0.050745655,0.23872066,0.185728
-0.048237883,-0.16653916,0.05830974,0.22689736,0.17797136
-0.055072844,-0.163445,0.05629872,0.21536705,0.16985957
-0.048130423,-0.16683006,0.059144925,0.22590964,0.17733784
-0.04691759,-0.16576514,0.05420624,0.2354927,0.18369004
-0.050569735,-0.16479182,0.05538293,0.22608396,0.177236
-0.047503293,-0.1647561,0.051631153,0.23782432,0.18515924
-0.04717877,-0.16632953,0.056353867,0.23192859,0.18134318
-0.046572782,-0.16695116,0.057648294,0.23142007,0.18106529
-0.05510816,-0.16325209,0.055680025,0.21623881,0.1704269
-0.046805024,-0.16701609,0.05814323,0.23021205,0.18025789
-0.04896947,-0.16603272,0.057520397,0.2264808,0.17763501
-0.046968114,-0.16561499,0.053774916,0.23599923,0.18401523
-0.048019953,-0.16634074,0.057404637,0.22863093,0.1791202
-0.054508537,-0.16384634,0.056970995,0.21553326,0.17001507
-0.05743245,-0.16174829,0.05346902,0.21459356,0.16915742
-0.047704108,-0.16454391,0.051185153,0.23800738,0.18526125
-0.046381943,-0.16678813,0.056885593,0.23290953,0.18205257
-0.04798419,-0.16596463,0.05613172,0.23051007,0.18034765
-0.055980556,-0.16258883,0.054590832,0.2158399,0.17008701
-0.045993194,-0.16712722,0.057522643,0.23285139,0.18204921
-0.050940454,-0.16155037,0.045427173,0.23879984,0.18550788
-0.05322252,-0.16470166,0.058271278,0.21632466,0.17064297
-0.048162706,-0.16647902,0.05802251,0.22746578,0.17834829
-0.046343464,-0.16654493,0.056046195,0.23417398,0.18288007
-0.056354024,-0.16291395,0.0560582,0.21306407,0.16825011
-0.04912465,-0.16321127,0.048593942,0.23845644,0.18543465
-0.046703707,-0.16720459,0.058641564,0.22971293,0.17994198
-0.048371382,-0.16380703,0.049598884,0.2387634,0.1856964
-0.048763406,-0.16657892,0.059084963,0.22463775,0.17645296
-0.050701547,-0.16429627,0.053973477,0.22765207,0.17824863
-0.05062277,-0.16550593,0.05777482,0.22260311,0.17496292
-0.049200416,-0.1633163,0.04904306,0.23760653,0.18487744
-0.047106493,-0.16627714,0.056096267,0.23244622,0.18168694
-0.056939036,-0.15677063,0.037388433,0.2360057,0.18323033
-0.049899302,-0.16288932,0.048527583,0.23670773,0.18423639
-0.047566775,-0.16527778,0.05341313,0.23516674,0.18342192
-0.04791484,-0.16471949,0.052031003,0.23629919,0.18413259
-0.04787268,-0.16694747,0.0592174,0.22636294,0.17765611
-0.047633007,-0.16489866,0.052265726,0.23660831,0.18435748
-0.05387448,-0.1600536,0.044258215,0.2334654,0.18181351
-0.050793927,-0.16449443,0.0546919,0.2265484,0.17751956
-0.054054875,-0.15873344,0.040109623,0.23918529,0.18550423
-0.05281805,-0.16152422,0.047663398,0.23138645,0.1805242
-0.04616427,-0.1669825,0.057257317,0.23285493,0.18203634
-0.050848197,-0.16518258,0.05696855,0.22331157,0.17540511
-0.060341787,-0.16011535,0.051514495,0.211381,0.16682
-0.046775226,-0.16657005,0.05664479,0.23240992,0.18169199
-0.049253963,-0.16308561,0.048344813,0.2385118,0.18546022
-0.04690769,-0.16684575,0.05770756,0.23061499,0.18051107
-0.047153078,-0.1655666,0.0538494,0.23546581,0.18365265
-0.04781275,-0.16576365,0.055279545,0.23205158,0.18136829
-0.047178835,-0.16700485,0.058563996,0.22879353,0.17930086
-0.057782125,-0.1622535,0.055616736,0.21063054,0.16653642
-0.051036857,-0.1650084,0.056630902,0.22337322,0.17542827
